,ds,y_pred,y_real
446,2017-02-25 18:00:00,3.706164,3.581997
447,2017-02-25 21:00:00,2.3038268,2.1759987
448,2017-02-26 00:00:00,3.0860724,3.1039963
449,2017-02-26 03:00:00,2.579705,2.7619972
450,2017-02-26 06:00:00,4.3870206,4.419998
451,2017-02-26 09:00:00,2.6800842,2.6219978
452,2017-02-26 12:00:00,2.489527,2.4779968
453,2017-02-26 15:00:00,2.602601,2.4899979
454,2017-02-26 18:00:00,2.7897604,2.6159973
455,2017-02-26 21:00:00,3.0383148,2.921997
456,2017-02-27 00:00:00,1.3128512,1.2299957
457,2017-02-27 03:00:00,2.1116514,2.041996
458,2017-02-27 06:00:00,2.2347414,2.159996
459,2017-02-27 09:00:00,1.7952212,1.7279968
460,2017-02-27 12:00:00,0.9296413,0.8839989
461,2017-02-27 15:00:00,2.1431408,2.0359955
462,2017-02-27 18:00:00,2.8348072,2.7179985
463,2017-02-27 21:00:00,0.7422104,0.6939964
464,2017-02-28 00:00:00,2.7824655,2.791996
465,2017-02-28 03:00:00,6.9960213,6.895996
466,2017-02-28 06:00:00,7.6579823,7.617996
467,2017-02-28 09:00:00,3.3637223,3.4559975
468,2017-02-28 12:00:00,1.2760279,1.185997
469,2017-02-28 15:00:00,2.4176722,2.2599983
470,2017-02-28 18:00:00,2.8330367,2.7059975
471,2017-02-28 21:00:00,2.7401397,2.5179977
472,2017-03-01 00:00:00,2.47126,2.4699974
473,2017-03-01 03:00:00,6.2271385,6.1759987
474,2017-03-01 06:00:00,4.682433,4.6379967
475,2017-03-01 09:00:00,2.2847447,2.055996
476,2017-03-01 12:00:00,2.784668,2.7299957
477,2017-03-01 15:00:00,4.016085,3.843998
478,2017-03-01 18:00:00,6.5909657,6.567997
479,2017-03-01 21:00:00,4.7112374,4.6019974
480,2017-03-02 00:00:00,5.475819,5.4699974
481,2017-03-02 03:00:00,5.2293377,5.1119957
482,2017-03-02 06:00:00,6.2416773,6.1679993
483,2017-03-02 09:00:00,2.3618286,2.2459984
484,2017-03-02 12:00:00,2.6746442,2.6699982
485,2017-03-02 15:00:00,3.066207,3.0299988
486,2017-03-02 18:00:00,3.934238,3.8919983
487,2017-03-02 21:00:00,4.089059,4.051998
488,2017-03-03 00:00:00,2.1846557,2.0959969
489,2017-03-03 03:00:00,2.7855983,3.223999
490,2017-03-03 06:00:00,1.7515545,1.7019958
491,2017-03-03 09:00:00,1.8074495,1.7039986
492,2017-03-03 12:00:00,3.0077157,2.9259987
493,2017-03-03 15:00:00,3.2340555,3.1539955
494,2017-03-03 18:00:00,3.2172074,3.1539955
495,2017-03-03 21:00:00,3.4808955,3.3979988
496,2017-03-04 00:00:00,5.571214,5.477997
497,2017-03-04 03:00:00,5.878822,5.869999
498,2017-03-04 06:00:00,6.277433,6.329998
499,2017-03-04 09:00:00,4.8597236,4.885998
500,2017-03-04 12:00:00,5.705448,5.881996
501,2017-03-04 15:00:00,5.6736526,5.7679977
502,2017-03-04 18:00:00,5.535693,5.491997
503,2017-03-04 21:00:00,5.2391305,5.2959976
