ds,orig,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,IMF14,res
2017-12-20 21:00:00,0.0,2.755065143247269e-05,-1.9758837332883612e-05,-2.0723016690496485e-06,-0.00017205813111340263,-3.9151404018867956e-06,-6.360245834354479e-06,2.5315599714294532e-05,0.0006541703399372998,-0.00011389325691159188,-0.0003868416486730437,-0.0020526830906784413,-0.0014060554606394008,-0.003669577126480557,0.007126178648650545,0.0
2017-12-21 00:00:00,0.0,5.166894236421891e-05,-3.815740727836846e-05,-8.79929250437814e-06,-0.0001608525148367352,-3.0130449822577302e-06,-1.809187166090065e-05,2.9520665450729668e-05,0.0006505244453174511,-0.00011288805424088173,-0.0003844228421300314,-0.002059098414677882,-0.0014006327719554607,-0.0036707677798504543,0.00712500994098495,0.0
2017-12-21 03:00:00,0.0,-8.015201610547812e-05,9.404133643923395e-05,-1.0587919144855129e-05,-0.0001484249015888624,-2.235638000263947e-06,-2.6268175037801656e-05,3.0481013401415233e-05,0.0006442855357361646,-0.00011121060762843372,-0.0003811075295214727,-0.0020655059071012357,-0.001395205448675896,-0.003671951016643839,0.007123841273871325,0.0
2017-12-21 06:00:00,0.0,2.207645910760868e-05,-1.6054491453663002e-05,-3.266715142709355e-06,-0.0001338880573377456,-2.936151125720208e-06,-3.122204088731178e-05,2.769628622909041e-05,0.0006355240891548464,-0.00010891668367431288,-0.00037688176531027286,-0.0020719033131458365,-0.0013897734319091065,-0.003673126832004181,0.007122672647499314,8.673617379884035e-19
2017-12-21 09:00:00,0.0,-2.7745428479964097e-06,-3.9617598290772085e-06,1.1458839511618518e-05,-0.0001169319933012959,-6.386641088332532e-06,-3.38010252048908e-05,2.1266657194944145e-05,0.0006243403182918453,-0.00010606010657008706,-0.0003717342037150886,-0.0020782877206617684,-0.0013843366627634658,-0.0036742952210750304,0.007121504062058625,0.0
2017-12-21 12:00:00,0.0,2.448099058638519e-05,-4.141343304271901e-05,2.5582931836342528e-05,-9.698325535751389e-05,-1.2647061177183605e-05,-3.445767015269882e-05,1.1617710183934046e-05,0.0006108399476927915,-0.0001026919892120309,-0.00036565628217350576,-0.002084656145575482,-0.0013788950823473832,-0.0036754561789999135,0.007120335517738979,-8.673617379884035e-19
2017-12-21 15:00:00,0.0,-4.272599349866851e-05,4.267350529652808e-05,1.253923528425367e-05,-7.38890606100539e-05,-2.0629318037376544e-05,-3.301852064709869e-05,-6.787452964084201e-07,0.0005951287019033157,-9.885744552029445e-05,-0.0003586454370992341,-0.0020910056038134224,-0.0013734486317692406,-0.0036766097009223162,0.007119167014730016,8.673617379884035e-19
2017-12-21 18:00:00,0.0,5.761035299491179e-05,-3.3632715788096004e-05,-1.0760175797679587e-05,-4.774573676783388e-05,-2.8276867863582436e-05,-2.9148667755371776e-05,-1.4970207966593806e-05,0.000577312305469047,-9.459865124849056e-05,-0.0003507020430725198,-0.0020973331113020403,-0.0013679972521374426,-0.0036777557819857795,0.007117998553221472,0.0
2017-12-21 21:00:00,0.0,-2.607171096880409e-05,6.046232557045596e-05,-2.500789858516639e-05,-1.9074658189147797e-05,-3.435258341824942e-05,-2.2755906182605484e-05,-3.067094187930373e-05,0.0005574964829356162,-8.995427378270205e-05,-0.0003418299830411407,-0.0021036356839677813,-0.0013625408845603848,-0.0036788944173338366,0.00711683013340305,0.0
2017-12-22 00:00:00,0.0,8.671472003265568e-06,9.64291671025343e-06,-1.6586742798557516e-05,1.1332230712599908e-05,-3.892295922596178e-05,-1.3989764231882463e-05,-4.758433702737092e-05,0.0005357869588486528,-8.495407733131292e-05,-0.00033204204313057165,-0.0021099103377370957,-0.001357079470146437,-0.003680025602109983,0.007115661755464401,8.673617379884035e-19
2017-12-22 03:00:00,0.0,-3.988839003678931e-05,3.283825859133909e-05,-3.042195863953429e-08,4.2166583782818794e-05,-4.308247740594704e-05,-3.0907985001389225e-06,-6.580042625449042e-05,0.0005122894577537874,-7.962074704435715e-05,-0.000321358088524639,-0.0021161540885364324,-0.0013516129500040154,-0.0036811493314577474,0.007114493419595251,0.0
2017-12-22 06:00:00,0.0,6.740723334747403e-06,-2.7345955109815957e-05,6.0298073868682e-06,7.227400192620009e-05,-4.774865424186247e-05,9.665240517631007e-06,-8.550422346227328e-05,0.00048710970419664967,-7.397565066506724e-05,-0.0003097993018139701,-0.002122363952292239,-0.001346141265241512,-0.003682265600520647,0.007113325125985291,-8.673617379884035e-19
2017-12-22 09:00:00,0.0,8.909929930747707e-06,-3.6742675151705154e-05,9.036784318701162e-06,0.00010063769733400474,-5.3425664368297787e-05,2.4006950716804202e-05,-0.00010693059246098515,0.0004603534227228688,-6.804015593667486e-05,-0.00029738686558919127,-0.002128536944930966,-0.001340664356967305,-0.0036833744044422103,0.007112156874824209,-8.673617379884035e-19
2017-12-22 12:00:00,0.0,-2.792160597221389e-05,-2.595922380414458e-06,1.2024081129633028e-05,0.0001265060018121924,-6.014255963147383e-05,3.965105418527757e-05,-0.000130330473244627,0.0004321263378780771,-6.18356306024148e-05,-0.0002841419624409306,-0.0021346700823790562,-0.0013351821662897975,-0.003684475738365946,0.007110988666301694,8.673617379884035e-19
2017-12-22 15:00:00,0.0,8.009483706517571e-06,-3.589279816096856e-05,1.3887123065045096e-05,0.0001494833488955016,-6.675498457442914e-05,5.6307930166389735e-05,-0.00015590094823235263,0.0004025341742079022,-5.538344240551735e-05,-0.00027008577495981484,-0.0021407603805629646,-0.0013296946343173794,-0.0036855695974353647,0.007109820500607435,0.0
2017-12-22 18:00:00,0.0,-1.8966513975454036e-05,3.119770838039848e-06,7.785066710598809e-06,0.00017025521287799216,-7.096377574651483e-05,7.36485133305496e-05,-0.00018360632903705574,0.0003716826562579767,-4.8704959089217204e-05,-0.0002552394857364714,-0.002146804855409135,-0.0013242017021584426,-0.003686655976794023,0.007108652377931156,8.673617379884035e-19
2017-12-22 21:00:00,0.0,-5.763570517289885e-07,4.1121562865469164e-07,-2.709607157650495e-06,0.00018890761867230846,-7.08674519166163e-05,9.135118167765679e-05,-0.0002129938757799969,0.0003396775085739289,-4.182154839674568e-05,-0.00023962427736152702,-0.002152800522844016,-0.0013187033109213892,-0.0036877348715853935,0.007107484298462516,0.0
2017-12-23 00:00:00,0.0,7.399100775234022e-05,-7.08425327774601e-05,-3.0559453276918244e-06,0.00020528395121530827,-6.55300223459523e-05,0.00010936614322099679,-0.00024338733187152673,0.00030662445570138827,-3.4754578071334534e-05,-0.00022326133242560914,-0.0021587443987940587,-0.0013131994017145958,-0.003688806276953037,0.0071063162623912325,0.0
2017-12-23 03:00:00,0.0,-9.107324950128003e-05,9.557471652146643e-05,-4.495257178000907e-06,0.00021933335252432597,-5.525774514975824e-05,0.0001280867118495659,-0.00027405516891110525,0.00027262922218598715,-2.7525415856219338e-05,-0.00020617183351934453,-0.0021646334991857106,-0.0013076899156464713,-0.003689870188040459,0.007105148269907004,-8.673617379884035e-19
2017-12-23 06:00:00,0.0,8.625182262697242e-06,-9.307250746827755e-06,-1.737157141460981e-06,0.00023083339044687956,-4.19546417837047e-05,0.00014810229689236714,-0.00030424104721282834,0.0002377975325733541,-2.0155429494629676e-05,-0.00018837696323336135,-0.002170464839945419,-0.0013021747938253996,-0.003690926599991172,0.0071039803211995056,0.0
2017-12-23 09:00:00,0.0,2.123489393299452e-05,-2.2838037775846826e-05,-4.120181656621858e-06,0.00023981475193768378,-2.8590866391193335e-05,0.00017000862657472635,-0.00033312790129310635,0.00020223511140911828,-1.2665986729799148e-05,-0.000169897904158285,-0.002176235436999634,-0.0012966539773597756,-0.003691975507948674,0.007102812416458413,0.0
2017-12-23 12:00:00,0.0,-7.87238214816178e-05,7.95670697239366e-05,-8.87714064830335e-06,0.00024632523353962344,-1.8503397902766822e-05,0.0001942836657559464,-0.0003598429332201653,0.00016604768323891136,-5.07845530496114e-06,-0.00015075583888474428,-0.0021819423062747986,-0.0012911274073579958,-0.003693016907056534,0.007101644555873469,8.673617379884035e-19
2017-12-23 15:00:00,0.0,1.7182508302496562e-05,-2.5158086349806827e-05,3.2932063450990776e-07,0.00025070263378856644,-1.4937622067122127e-05,0.00022111157945017173,-0.00038343361195074667,0.00012934097260836223,2.5857970366529037e-06,-0.0001309719500033654,-0.0021875824636973687,-0.0012855950249284528,-0.003694050792458231,0.007100476739634334,-8.673617379884035e-19
2017-12-23 18:00:00,0.0,-2.0827886786675666e-06,-1.6843395872399943e-05,1.4097068217082334e-05,0.00025422049852257526,-1.970773627841651e-05,0.0002502504573993563,-0.0004029149020797503,9.222070406310246e-05,1.0305402551809566e-05,-0.00011056742010477571,-0.0021931529251937886,-0.0012800567711795296,-0.0036950771592973246,0.007099308967930727,0.0
2017-12-23 21:00:00,0.0,-1.624356916157549e-05,-4.241204585524912e-06,1.9641814732147003e-05,0.0002578481116101109,-3.267760793420751e-05,0.00028088251215519476,-0.0004173801650074615,5.479260214876107e-05,1.80589934972755e-05,-8.956343177960194e-05,-0.002198650706690508,-0.0012745125872196325,-0.003696096002717294,0.007098141240952317,0.0
2017-12-24 00:00:00,0.0,3.074020332499138e-05,-3.819545482005301e-05,1.1039185853453416e-05,0.0002616395353563701,-5.28426897096627e-05,0.00031199747927900765,-0.0004262205531586698,1.716725660720594e-05,2.5825202129820705e-05,-6.798116761847236e-05,-0.002204072824113975,-0.0012689624141571567,-0.003697107317861669,0.00709697355888881,0.0
2017-12-24 03:00:00,0.0,-1.1362371247327958e-05,2.7408581378834813e-05,-6.637505867829399e-06,0.00026414630642766036,-7.926451261353259e-05,0.00034274936516194755,-0.0004291242441686391,-2.052880513010688e-05,3.358266070620959e-05,-4.584181021201318e-05,-0.0022094162933906335,-0.0012634061931004808,-0.0036981110998739975,0.0070958059219299085,0.0
2017-12-24 06:00:00,0.0,-5.95145465617858e-07,3.1200251765140046e-05,-1.446312487328704e-05,0.00026499631827153953,-0.00011062712657590963,0.00037247840867230545,-0.00042595620676328196,-5.818582512582712e-05,4.131000148321098e-05,-2.316654215085156e-05,-0.0022146781304469404,-0.0012578438651580021,-0.003699107343897753,0.007094638330265274,0.0
2017-12-24 09:00:00,0.0,2.2369246640940448e-05,7.696321573713462e-06,-9.470298608432515e-06,0.000265740749473139,-0.0001447928162810365,0.0004005172284786654,-0.00041658028311287933,-9.573347521677702e-05,4.8985856717592274e-05,2.3453974385436745e-08,-0.002219855351209338,-0.001252275371438117,-0.0037000960450764685,0.0070934707840846125,0.0
2017-12-24 12:00:00,0.0,4.743500786058359e-05,-2.787661771115318e-05,4.877557574986243e-07,0.0002671723934407769,-0.0001792490372185452,0.0004261163032341833,-0.00040083003343031334,-0.00013313208654268195,5.658885866612162e-05,2.3706995573069453e-05,-0.0022249449716042757,-0.0012467006530492133,-0.0037010771985537053,0.007092303283577655,0.0
2017-12-24 15:00:00,0.0,-4.5589728643928695e-05,4.8147072018957894e-05,1.2461328243042312e-05,0.0002672818909129189,-0.00021187854185137492,0.00044847707704875434,-0.0003785326116027692,-0.000170348396568965,6.40976395855641e-05,4.786290005457557e-05,-0.002229944007558203,-0.0012411196510996945,-0.0037020507994729368,0.007091135828934059,0.0
2017-12-24 18:00:00,0.0,-7.896872852613938e-06,-7.832747505536563e-06,2.5185976621999106e-05,0.0002621253407295796,-0.00024199884397222132,0.00046675084902599446,-0.0003495150042968512,-0.00020734930998162932,7.149083173268904e-05,7.246998482827436e-05,-0.0022348494749975687,-0.0012355323066979538,-0.0037030168429776815,0.00708996842034352,0.0
2017-12-24 21:00:00,0.0,1.5496331073118736e-06,-2.472182425244348e-05,2.956373919303164e-05,0.0002495481400868199,-0.0002697487207690284,0.0004800320446292803,-0.00031360419817915894,-0.00024410173146668297,7.874706736426325e-05,9.750706730354017e-05,-0.0022396583898488184,-0.0012299385609523686,-0.003703975324211495,0.0070888010579957484,0.0
2017-12-25 00:00:00,0.0,2.5303235936068003e-05,-4.3431799396013216e-05,2.48905328011019e-05,0.0002293864113270215,-0.0002951049960913047,0.00048735776452626326,-0.00027062790777261756,-0.000280572565710129,8.584497873705378e-05,0.0001229529648897454,-0.002244367768038403,-0.0012243383549713407,-0.0037049262383178835,0.007087633742080438,0.0
2017-12-25 03:00:00,0.0,3.194519458480552e-05,-3.0413369668785737e-05,8.694285121950464e-06,0.00020199669101247431,-0.00031722848611301683,0.00048773245874085883,-0.00022043838637528557,-0.0003167287173979726,9.27631981078288e-05,0.00014878649499626268,-0.002248974625492769,-0.0012187316298632681,-0.0037058695804403604,0.007086466472787278,0.0
2017-12-25 06:00:00,0.0,-2.1446307882160976e-05,4.6209027424877545e-05,-1.072801269116754e-05,0.00016891824385959303,-0.0003339998704633927,0.0004802315277254117,-0.00016301394923137126,-0.00035253709121621935,9.948035773335545e-05,0.00017498647503246532,-0.0022534759781383676,-0.001213118326736532,-0.0037068053457224234,0.007085299250305932,0.0
2017-12-25 09:00:00,0.0,2.184829051828272e-05,1.0489493969498578e-05,-1.6937620735228298e-05,0.00013118680949942554,-0.000342716253397163,0.00046412733463478705,-9.857159183418408e-05,-0.0003879645918508751,0.00010597508987040116,0.00020153172240772592,-0.002257868841901647,-0.0012074983866995459,-0.0037077335293076302,0.007084132074826153,0.0
2017-12-25 12:00:00,0.0,-8.760217971480798e-06,3.141991092706273e-05,-1.0927732345597667e-05,8.916168621787867e-05,-0.00034023392045842585,0.0004390655670242487,-2.766308734126806e-05,-0.0004229781239879425,0.00011222602677573158,0.00022840105453141786,-0.0022621502327090505,-0.0012018717508606807,-0.003708654126339468,0.007082964946537575,0.0
2017-12-25 15:00:00,0.0,-1.3138292521258173e-05,1.4859530418364793e-05,1.1097210241143035e-06,4.102731006375139e-05,-0.0003239542640079921,0.0004052910842360717,4.8889206728268346e-05,-0.0004575445923134284,0.00011821180070611625,0.00025557328881291297,-0.0022663171664870315,-0.0011962383603283436,-0.0037095671319614734,0.007081797865629927,8.673617379884035e-19
2017-12-25 18:00:00,0.0,1.5768381965979254e-05,-3.370843812342361e-05,1.0124192512891648e-05,-1.6891090125728256e-05,-0.00029324048476449965,0.0003632959287951578,0.00013015064907027931,-0.0004916309015133365,0.0001239110439183214,0.00028302724266158466,-0.002270366659162037,-0.0011905981562109166,-0.003710472541317164,0.007080630832292891,8.673617379884035e-19
2017-12-25 21:00:00,0.0,-2.7916225704144832e-05,3.880892248470062e-06,8.976578252134501e-06,-8.827855007968281e-05,-0.00024903716495625126,0.0003135684911853961,0.00021511912228303819,-0.0005252039562736752,0.00012930238866911578,0.0003107417334868067,-0.0022742957266605156,-0.0011849510796167982,-0.003711370349550073,0.00707946384671618,0.0
2017-12-26 00:00:00,0.0,-1.7814797386367902e-05,2.6154384557354493e-06,-1.2350845432130908e-06,-0.00017342306921089187,-0.00019297678040757277,0.00025662901647030843,0.00030273799126676184,-0.0005582306799843539,0.00013436448591917403,0.00033869557869795053,-0.0022781013849089145,-0.001179297071654389,-0.0037122605518036776,0.007078296909089451,-8.673617379884035e-19
2017-12-26 03:00:00,0.0,-1.6113698718416665e-05,1.6989467270465677e-05,-1.3820695318144266e-05,-0.0002695937793135527,-0.00012624540396885892,0.00019302370866181628,0.00039192466197328124,-0.000590678422377936,0.0001390764129718203,0.000366867595704389,-0.0022817806498336836,-0.0011736360734320669,-0.003713143143221568,0.007077130019602455,-8.673617379884035e-19
2017-12-26 06:00:00,0.0,6.568076805974217e-05,-5.47970716389373e-05,-1.914967289938371e-05,-0.00037255075297928003,-4.886439460541274e-05,0.0001233337236656888,0.0004815615884605661,-0.0006225159611934174,0.00014341867513681153,0.00039523660191549665,-0.002285330538275963,-0.0011679680251435408,-0.0037140181189472174,0.007075963178444847,0.0
2017-12-26 09:00:00,0.0,-3.366636027276315e-05,5.218670562060862e-05,-2.3767756288544446e-05,-0.00047878511010874126,3.904998295762244e-05,4.8165066030991036e-05,0.0005705063761432949,-0.0006537124384746654,0.00014737214202878053,0.0004237814147406446,-0.0022887480707356653,-0.0011622928633237438,-0.0037148854741240987,0.0070747963858062805,0.0
2017-12-26 12:00:00,0.0,2.5976895451628055e-06,7.89846470075772e-06,-1.7126034989483033e-05,-0.0005835813121991109,0.00013606563785331118,-3.186397875931523e-05,0.0006576043495022558,-0.0006842369994600182,0.00015091768645682517,0.0004524808515892066,-0.0022920302686273986,-0.00115661052359291,-0.003715745203895823,0.0070736296418765394,0.0
2017-12-26 15:00:00,0.0,5.137899719945156e-06,-1.06568096033916e-05,-6.815345693744269e-06,-0.0006828683586501778,0.0002385752362162563,-0.00011613564569506358,0.0007417013534910213,-0.0007140587893878108,0.00015403618123004394,0.0004813137298705551,-0.002295174153365765,-0.0011509209415712695,-0.003716597303405861,0.007072462946845262,0.0
2017-12-26 18:00:00,0.0,-6.390717579553318e-06,-9.234951739963725e-06,1.3877634484760309e-06,-0.0007770831871110835,0.00033943588316984646,-0.0002040772537578441,0.0008216883170549227,-0.0007431469534963763,0.00015670849915753226,0.0005102588669940631,-0.0022981767463653713,-0.0011452240528790506,-0.0037174417677977682,0.00707129630090217,8.673617379884035e-19
2017-12-26 21:00:00,0.0,-1.718494840235386e-05,9.256302583777925e-06,1.6457682150552e-06,-0.0008634956582633477,0.0004304022824187944,-0.00029525827731894245,0.0008965983245289931,-0.0007714706370240544,0.0001589155130483916,0.0005392950803691032,-0.0023010350690408233,-0.0011395197931365103,-0.0037182785922149895,0.007070129704236905,8.673617379884035e-19
2017-12-27 00:00:00,0.0,6.576630041680407e-06,4.450230455339311e-06,3.747710273776283e-07,-0.0009345488026296119,0.0005045894592315001,-0.0003893084836183033,0.0009655247531169215,-0.0007989989852091758,0.0001606380957117158,0.0005684011874050488,-0.0023037461428067276,-0.0011338080979638615,-0.003719107771801129,0.007068963157039226,-1.734723475976807e-18
2017-12-27 03:00:00,0.0,5.1946350955584134e-05,-2.617346716606672e-05,6.0097855591470215e-06,-0.0009800593429357273,0.0005593994549261511,-0.00048590538041970444,0.0010275991511627316,-0.0008257011432900787,0.00016185711995660385,0.0005975560055112733,-0.0023063069890776875,-0.0011280889029813613,-0.003719929301699641,0.007067796659498775,8.673617379884035e-19
2017-12-27 06:00:00,0.0,-3.331560231980674e-05,5.994512818884041e-05,1.8253350702026464e-05,-0.0009899414210774202,0.0005953897556511552,-0.0005849516104219892,0.001082064583419336,-0.0008515477506277666,0.00016255495271482378,0.0006267383520971479,-0.0023087146292683114,-0.0011223621438092334,-0.003720743177054079,0.007066630211805276,8.673617379884035e-19
2017-12-27 09:00:00,0.0,1.3594681745938942e-05,-1.4502020981007912e-05,4.457801728360853e-05,-0.0009576098348152102,0.0006140486728020698,-0.000686754759813323,0.0011281931045914399,-0.0008765184179815431,0.0001627229323164402,0.0006559270445720465,-0.0023109660847932018,-0.001116627756067719,-0.0037215493930079758,0.007065463814148437,0.0
2017-12-27 12:00:00,0.0,3.716730629458021e-05,-6.556448710992522e-05,6.246506900595661e-05,-0.0008875561612990597,0.000615298573418053,-0.0007919334453628417,0.0011652571341580055,-0.0009006062298639085,0.00016236587084471576,0.0006851009003453423,-0.0023130583770669673,-0.0011108856753770462,-0.003722347944704805,0.0070642974667179,-8.673617379884035e-19
2017-12-27 15:00:00,0.0,-9.55682160172826e-05,7.241937996591878e-05,5.2677346234134e-05,-0.0007890009747977367,0.000595573531072645,-0.0009004211820312426,0.0011925290915979975,-0.0009238080176548335,0.00016149246282833914,0.0007142386012484509,-0.0023149885275042118,-0.0011051358373574557,-0.0037231388272881308,0.007063131169703408,0.0
2017-12-27 18:00:00,0.0,6.692169497512516e-05,-7.931503313089777e-05,4.701645950250452e-05,-0.0006595079717266513,0.0005457928686259261,-0.0010094101860553357,0.0012092813963903676,-0.0009461236205736454,0.00016011508442023315,0.000743318155327915,-0.00231675355751954,-0.001099378177629185,-0.003723922035901442,0.007061964923294626,0.0
2017-12-27 21:00:00,0.0,3.827280865613421e-05,-4.0070175497221526e-05,4.370816607513704e-05,-0.00048615744712259484,0.0004573043104385097,-0.0011149929767809276,0.0012147869825379514,-0.0009675546371824132,0.00015824801806234778,0.0007723169091601172,-0.0023183504885275603,-0.0010936126318124644,-0.0037246975656882865,0.00706079872768127,8.673617379884035e-19
2017-12-28 00:00:00,0.0,-3.84948763539281e-05,4.281424764157982e-05,4.276533456868465e-05,-0.00026303382679047243,0.00032521347752791855,-0.0012131499239026785,0.0012082876287237178,-0.0009880755149467653,0.00015590981088859355,0.0008012119488529026,-0.002319776341942874,-0.0010878391355275381,-0.003725465411792172,0.007059632583053031,0.0
2017-12-28 03:00:00,0.0,2.1051836957300193e-05,-9.981589647737141e-06,3.6660022700471167e-05,8.09773389535848e-06,0.00015041445369629787,-0.0012998613971152428,0.0011889118334847128,-0.0010075563221455287,0.0001531284269739477,0.0008299798445321671,-0.002321028139180091,-0.0010820576243946336,-0.0037262255693565932,0.007058466489599571,0.0
2017-12-28 06:00:00,0.0,4.4575175071276547e-05,-2.091108321656597e-05,1.759847798571538e-05,0.00031867219774591745,-5.922844478843512e-05,-0.0013711077661132753,0.0011558311179088632,-0.001025913290198948,0.00014993523043059035,0.0008585969068771494,-0.0023221029016538153,-0.0010762680340339896,-0.003726978033525096,0.0070573004475106135,-8.673617379884035e-19
2017-12-28 09:00:00,0.0,1.9663437050645096e-05,1.2145907781936066e-05,-1.1338536255101748e-05,0.0006557591363148953,-0.0002868596354856807,-0.0014228694005914576,0.0011082360620756418,-0.0010430821165408257,0.00014636251419737853,0.0008870389247624126,-0.002322997650778652,-0.0010704703000658446,-0.0037277227994412182,0.007056134456975872,-8.673617379884035e-19
2017-12-28 12:00:00,0.0,-1.7527511557510822e-05,3.3286720736870914e-05,-4.164658886134822e-05,0.0010045525405893991,-0.000509716386255144,-0.0014511266702444375,0.0010453172460645282,-0.0010589990272809548,0.0001424432303403296,0.0009152815566113489,-0.002323709407969206,-0.0010646643581104375,-0.0037284598622484193,0.007054968518184981,0.0
2017-12-28 15:00:00,0.0,-2.7213562168012808e-06,-1.641674060157628e-05,-8.732525179759179e-05,0.0013456896176013682,-0.0007030701932265351,-0.0014519489530664682,0.0009663542582545845,-0.0010736003414545908,0.00013821055782466333,0.0009433003268736155,-0.0023242351946400844,-0.0010588501437879937,-0.003729189217090279,0.007053802631327689,0.0
2017-12-28 18:00:00,0.0,-4.62903182519283e-06,-3.507654138394687e-05,-0.00017044368949599193,0.0016396014264143089,-0.00084174559375846,-0.0014219803595659141,0.0008712014195389939,-0.0010868219459141332,0.00013369777932769946,0.0009710702241039065,-0.0023245720156603762,-0.001053027609264274,-0.0037299108591102785,0.007052636796593658,0.0
2017-12-28 21:00:00,0.0,-2.4583066614374598e-05,-1.306711092678504e-06,-0.0002822360074485504,0.0018296775106314844,-0.0009012371110238261,-0.001358920643434651,0.0007607686939944537,-0.0010985988123840547,0.00012893739637256953,0.0009985661028831824,-0.0023247168097170964,-0.001047196772887097,-0.003730624783451963,0.007051471014172602,8.673617379884035e-19
2017-12-29 00:00:00,0.0,5.075428073389234e-07,2.5442565796311997e-06,-0.0003683307529125095,0.0018559566792546336,-0.0008602716708897812,-0.0012608113048689941,0.0006365963038498894,-0.001108864637247371,0.00012396063514095223,0.001025762817792399,-0.0023246664809534615,-0.0010413576875480937,-0.003731330985258851,0.007050305284254217,0.0
2017-12-29 03:00:00,0.0,-5.626989025840538e-06,2.724311653053506e-05,-0.00037899992913878325,0.0016812561560288217,-0.0007094437786156287,-0.0011260022182176083,0.0005005110063964036,-0.0011175511828453687,0.00011879678777279289,0.0010526352234125154,-0.0023244178615195277,-0.0010355104781320428,-0.0037320294596744612,0.007049139607028193,0.0
2017-12-29 06:00:00,0.0,-1.802308109398925e-06,1.6914997571085065e-05,-0.00029738636745289945,0.0013204057157259691,-0.0004648871447185504,-0.0009573739533733901,0.0003544552233911667,-0.0011245864934745005,0.00011347142836320233,0.0010791581743244895,-0.0023239677655670626,-0.0010296552875220211,-0.0037327202018422774,0.007047973982684188,-8.673617379884035e-19
2017-12-29 09:00:00,0.0,1.023041389101293e-05,-1.3620012930674005e-05,-0.00014745401119836473,0.0008167015278009045,-0.00015696430958609753,-0.0007590008299388322,0.00020038924061955202,-0.0011298938735839245,0.00010800539116000337,0.0011053065251092778,-0.0023233130072478373,-0.001023792258601108,-0.00373340320690584,0.007046808411411928,-8.673617379884035e-19
2017-12-29 12:00:00,0.0,4.269708101196688e-06,-1.3185235043734301e-05,4.2567467379371744e-05,0.00020856684135184177,0.00018119454029831973,-0.0005349571675164087,4.0273343866922565e-05,-0.0011333907187788014,0.00010241360156701205,0.0011310551303478388,-0.002322450400713616,-0.0010179215342523713,-0.0037340784700087004,0.00704564289340113,-1.734723475976807e-18
2017-12-29 15:00:00,0.0,1.7692201362471178e-05,-1.9017924533482657e-05,0.00026701207694707513,-0.0004631485885159652,0.0005163048715129741,-0.0002893172857086674,-0.00012393218108135073,-0.001134986084256887,9.670268085989507e-05,0.0011563788083418824,-0.0023213767601161723,-0.0010120432573588857,-0.0037347459862943333,0.007044477428841447,0.0
2017-12-29 18:00:00,0.0,-4.087361592702009e-05,4.6085192434097435e-05,0.0005194555196769734,-0.00114252909335885,0.0008150821506359917,-2.615550411810217e-05,-0.0002902670484399076,-0.0011345803250912454,9.087080010357056e-05,0.0011812521274791742,-0.002320088899607273,-0.0010061575708037122,-0.0037354057509062996,0.007043312017922602,8.673617379884035e-19
2017-12-29 21:00:00,0.0,3.831441486341758e-05,-1.7800942225207276e-05,0.000749405399277405,-0.00175357624258352,0.001044241844245459,0.00025045385765276243,-0.00045677097242336834,-0.0011320679764020038,8.491076587703764e-05,0.001205649200680455,-0.0023185836333386844,-0.0010002646174699398,-0.0037360577589880778,0.007042146660834265,0.0
2017-12-30 00:00:00,0.0,-1.972453650741912e-06,1.6857291630926183e-05,0.0009346949311394428,-0.0022091049894909297,0.001170499418919625,0.0005364364800014462,-0.0006214836672463735,-0.0011273425031710443,7.881441941800618e-05,0.0012295440360695201,-0.0023168577754621817,-0.0009943645402406252,-0.00373670200568322,0.00704098135776615,-8.673617379884035e-19
2017-12-30 03:00:00,0.0,1.5036617895523648e-05,-2.54418334682076e-05,0.0010217955295402333,-0.002422104411779883,0.001161982531512829,0.0008268775394246339,-0.0007824448471235563,-0.001120297370380265,7.257360196419591e-05,0.0012529106417701657,-0.0023149081401295252,-0.0009884574819988554,-0.0037373384861352065,0.007039816108907917,8.673617379884035e-19
2017-12-30 06:00:00,0.0,-8.03509414315435e-06,-4.085298251036341e-05,0.000979290413327603,-0.0023451795616657965,0.0010034203220640155,0.0011125653997077723,-0.0009376942262695426,-0.0011108260430115588,6.618015475331613e-05,0.0012757230259061896,-0.00231273154149249,-0.0009825435856276948,-0.0037379671954875923,0.007038650914449296,0.0
2017-12-30 09:00:00,0.0,-1.4571396287808465e-05,-2.4598891912343058e-05,0.0007632667876421491,-0.0020141360062777744,0.0007240096703854847,0.0013805923677885838,-0.0010852715188989673,-0.0010988219860468148,5.962591902308264e-05,0.0012979551966013857,-0.0023103247937028425,-0.0009766229940102165,-0.0037385881288839024,0.007037485774579983,0.0
2017-12-30 12:00:00,0.0,2.9460314063471202e-05,2.224224372647365e-05,0.00038266925428699053,-0.0014997287719805885,0.00036087882308815473,0.0016206504954389544,-0.0012232164392264602,-0.001084178664467929,5.2902736011212056e-05,0.0013195811619795491,-0.00230768471091235,-0.0009706958500295009,-0.003739201281467637,0.00703632068948966,0.0
2017-12-30 15:00:00,0.0,-1.1511026324607333e-05,0.00013664097125940525,-4.411851087794131e-05,-0.0008507253314768158,-4.959931203709337e-05,0.00182331546991631,-0.0013495687014666632,-0.0010667895432567886,4.60024469554147e-05,0.0013405749301644782,-0.002304808107272783,-0.0009647622965686129,-0.0037398066483823114,0.0070351556593680085,0.0
